"Town","FIPS","Year","Age Range","Measure Type","Variable","Value"
"East Haddam","0900722280",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Haddam","0900722280",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2010,"Total","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",1.55
"East Hampton","0900722490",2010,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2010,"10 years and over","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.78
"East Hampton","0900722490",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.11
"East Hampton","0900722490",2010,"10 to 17 years","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",18.54
"East Hampton","0900722490",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",3.73
"East Hampton","0900722490",2010,"10 to 20 years","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",8.27
"East Hampton","0900722490",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",1.1
"East Hampton","0900722490",2010,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2010,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"Total","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"10 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2011,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"Total","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"10 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2012,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2013,"Total","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",1.54
"East Hampton","0900722490",2013,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2013,"10 years and over","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.82
"East Hampton","0900722490",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0.11
"East Hampton","0900722490",2013,"10 to 17 years","Number","Liquor Law Arrests",1
"East Hampton","0900722490",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",10.44
"East Hampton","0900722490",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",1.96
"East Hampton","0900722490",2013,"10 to 20 years","Number","Liquor Law Arrests",2
"East Hampton","0900722490",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",12.39
"East Hampton","0900722490",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",1.98
"East Hampton","0900722490",2013,"18 to 24 years","Number","Liquor Law Arrests",1
"East Hampton","0900722490",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",9.05
"East Hampton","0900722490",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",1.9
"East Hampton","0900722490",2013,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"Total","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"10 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2014,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"Total","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"Total","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"10 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hampton","0900722490",2015,"21 years and over","Number","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"East Hampton","0900722490",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2010,"Total","Number","Liquor Law Arrests",22
"East Hartford","0900322630",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",4.32
"East Hartford","0900322630",2010,"Total","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2010,"10 years and over","Number","Liquor Law Arrests",22
"East Hartford","0900322630",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",4.98
"East Hartford","0900322630",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.15
"East Hartford","0900322630",2010,"10 to 17 years","Number","Liquor Law Arrests",1
"East Hartford","0900322630",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",1.8
"East Hartford","0900322630",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",0.15
"East Hartford","0900322630",2010,"10 to 20 years","Number","Liquor Law Arrests",8
"East Hartford","0900322630",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",10.81
"East Hartford","0900322630",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",0.81
"East Hartford","0900322630",2010,"18 to 24 years","Number","Liquor Law Arrests",7
"East Hartford","0900322630",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",17.16
"East Hartford","0900322630",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",1.88
"East Hartford","0900322630",2010,"21 years and over","Number","Liquor Law Arrests",14
"East Hartford","0900322630",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",3.8
"East Hartford","0900322630",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0.12
"East Hartford","0900322630",2011,"Total","Number","Liquor Law Arrests",10
"East Hartford","0900322630",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",1.96
"East Hartford","0900322630",2011,"Total","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2011,"10 years and over","Number","Liquor Law Arrests",10
"East Hartford","0900322630",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",2.23
"East Hartford","0900322630",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0.07
"East Hartford","0900322630",2011,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2011,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2011,"18 to 24 years","Number","Liquor Law Arrests",2
"East Hartford","0900322630",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",4.81
"East Hartford","0900322630",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0.54
"East Hartford","0900322630",2011,"21 years and over","Number","Liquor Law Arrests",10
"East Hartford","0900322630",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",2.66
"East Hartford","0900322630",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0.09
"East Hartford","0900322630",2012,"Total","Number","Liquor Law Arrests",8
"East Hartford","0900322630",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",1.56
"East Hartford","0900322630",2012,"Total","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2012,"10 years and over","Number","Liquor Law Arrests",8
"East Hartford","0900322630",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",1.79
"East Hartford","0900322630",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.06
"East Hartford","0900322630",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2012,"10 to 20 years","Number","Liquor Law Arrests",3
"East Hartford","0900322630",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",4.16
"East Hartford","0900322630",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0.34
"East Hartford","0900322630",2012,"18 to 24 years","Number","Liquor Law Arrests",3
"East Hartford","0900322630",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",6.79
"East Hartford","0900322630",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0.75
"East Hartford","0900322630",2012,"21 years and over","Number","Liquor Law Arrests",5
"East Hartford","0900322630",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",1.33
"East Hartford","0900322630",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0.04
"East Hartford","0900322630",2013,"Total","Number","Liquor Law Arrests",2
"East Hartford","0900322630",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0.39
"East Hartford","0900322630",2013,"Total","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2013,"10 years and over","Number","Liquor Law Arrests",2
"East Hartford","0900322630",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0.44
"East Hartford","0900322630",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0.01
"East Hartford","0900322630",2013,"10 to 17 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2013,"10 to 20 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"East Hartford","0900322630",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"East Hartford","0900322630",2013,"21 years and over","Number","Liquor Law Arrests",2
"East Hartford","0900322630",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0.53
"East Hartford","0900322630",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0.02
"East Hartford","0900322630",2014,"Total","Number","Liquor Law Arrests",6
